SP_1.csv,SP_10.csv,SP_11.csv,SP_12.csv,SP_13.csv,SP_2.csv,SP_3.csv,SP_4.csv,SP_5.csv,SP_6.csv,SP_7.csv,SP_8.csv,SP_9.csv
17071.5000,12906.5000,16424.0000,14120.0000,12301.5000,12476.0000,11052.5000,10419.5000,10018.5000,15125.0000,13424.5000,11645.0000,12693.0000
16993.5000,12851.0000,16362.5000,14197.0000,12236.0000,12390.5000,11077.0000,10379.5000,9964.5000,15129.0000,13411.5000,11670.5000,12757.5000
16730.0000,12764.5000,16197.0000,13918.0000,12159.5000,12379.0000,10946.5000,10354.5000,9867.0000,14975.5000,13213.5000,11553.5000,12563.0000
16730.0000,12759.5000,16161.5000,13901.5000,12019.0000,12282.5000,10945.5000,10257.5000,9806.0000,14949.0000,13247.5000,11410.0000,12456.5000
16654.0000,12653.0000,15999.0000,13921.0000,12047.5000,12218.5000,10853.0000,10189.0000,9846.5000,14804.0000,13147.5000,11443.0000,12419.0000
16483.5000,12531.5000,15952.0000,13798.5000,11985.0000,12115.0000,10789.5000,10165.5000,9676.5000,14759.0000,13163.0000,11407.5000,12349.0000
16411.5000,12442.5000,15880.5000,13694.0000,11884.5000,12000.5000,10707.5000,10006.5000,9680.5000,14648.0000,13020.0000,11323.0000,12243.0000
16391.5000,12428.0000,15842.0000,13783.0000,11900.0000,12077.5000,10720.5000,10074.0000,9720.5000,14582.5000,12905.5000,11239.0000,12335.5000
16304.0000,12369.0000,15730.0000,13519.0000,11857.0000,11976.5000,10566.0000,9992.5000,9648.0000,14489.5000,12839.5000,11164.0000,12192.5000
16294.5000,12300.5000,15684.0000,13606.5000,11796.5000,11933.0000,10600.0000,9937.0000,9568.5000,14473.5000,12807.5000,11174.0000,12049.5000
16069.0000,12276.0000,15512.0000,13376.5000,11622.0000,11831.5000,10476.5000,9848.0000,9457.0000,14414.0000,12593.0000,11079.0000,12016.5000
15937.0000,12136.0000,15399.0000,13316.5000,11556.5000,11775.0000,10457.0000,9825.0000,9387.0000,14250.0000,12636.5000,10972.0000,11890.0000
15766.0000,12141.0000,15374.0000,13236.0000,11434.5000,11664.0000,10353.0000,9655.5000,9254.5000,14144.5000,12565.0000,10881.0000,11853.0000
15832.5000,12020.5000,15184.5000,13154.5000,11409.5000,11682.5000,10327.5000,9632.0000,9269.5000,14055.5000,12473.5000,10837.0000,11908.5000
15755.5000,11973.5000,15145.5000,13153.0000,11375.5000,11435.5000,10238.0000,9602.5000,9241.0000,13964.0000,12438.0000,10740.0000,11739.5000
15620.0000,11870.5000,15055.5000,12969.0000,11246.5000,11447.0000,10224.5000,9569.0000,9183.0000,13862.5000,12368.5000,10650.5000,11537.5000
15518.0000,11835.5000,15057.5000,13007.5000,11277.5000,11428.5000,10225.5000,9539.5000,9188.0000,13848.0000,12320.5000,10698.5000,11585.0000
15494.5000,11772.0000,14907.5000,13006.0000,11158.5000,11403.0000,10117.5000,9499.0000,9039.0000,13757.0000,12213.0000,10604.5000,11529.0000
15420.0000,11706.0000,14904.5000,12822.5000,11115.5000,11371.0000,10044.0000,9450.5000,9088.0000,13727.0000,12143.0000,10595.0000,11455.0000
15352.0000,11607.5000,14924.0000,12858.5000,11032.5000,11248.5000,10025.5000,9426.0000,9023.0000,13666.5000,12180.5000,10535.0000,11431.0000
15270.5000,11652.5000,14682.0000,12755.5000,11003.5000,11171.5000,9972.0000,9311.0000,8922.0000,13572.5000,12041.0000,10437.5000,11423.0000
15125.0000,11504.0000,14658.5000,12571.5000,10887.5000,11003.5000,9811.0000,9196.0000,8887.5000,13395.5000,11830.5000,10361.5000,11288.5000
15064.0000,11447.5000,14617.0000,12575.5000,10866.0000,11056.0000,9748.0000,9158.0000,8844.0000,13333.0000,11813.0000,10223.5000,11242.0000
14917.0000,11379.0000,14372.0000,12444.0000,10735.5000,10948.5000,9672.0000,9127.0000,8705.0000,13177.0000,11638.0000,10152.5000,11017.0000
14797.5000,11290.5000,14308.5000,12335.5000,10567.5000,10898.5000,9614.0000,9058.5000,8741.5000,13095.0000,11645.5000,10106.5000,11012.5000
14730.0000,11229.0000,14273.5000,12214.0000,10622.0000,10782.0000,9553.0000,8942.0000,8617.0000,13047.5000,11587.0000,10113.5000,10956.0000
14683.5000,11218.0000,14179.0000,12271.0000,10616.0000,10696.0000,9506.0000,8992.0000,8642.0000,13015.5000,11565.0000,10078.5000,10892.0000
14523.0000,11061.0000,14038.0000,12035.0000,10421.0000,10650.5000,9499.0000,8862.5000,8511.5000,12929.5000,11424.0000,9958.5000,10940.5000
14423.5000,11049.0000,13962.5000,12073.5000,10452.0000,10681.5000,9416.0000,8810.0000,8537.0000,12941.0000,11371.5000,9874.5000,10800.5000
14443.0000,11051.5000,13908.5000,12046.5000,10396.5000,10647.0000,9397.5000,8861.0000,8523.5000,12842.0000,11356.5000,9880.0000,10634.5000
14362.5000,10917.0000,13850.0000,11955.5000,10347.5000,10543.5000,9325.0000,8803.5000,8428.0000,12732.0000,11285.5000,9776.5000,10713.0000
14393.5000,10782.0000,13814.0000,11939.5000,10344.0000,10500.0000,9256.0000,8817.0000,8380.5000,12720.5000,11191.5000,9787.5000,10618.5000
14276.0000,10781.0000,13780.5000,11885.5000,10297.5000,10505.0000,9338.0000,8672.0000,8410.0000,12633.5000,11123.0000,9783.0000,10618.5000
14153.0000,10781.5000,13691.0000,11748.0000,10222.0000,10386.5000,9201.0000,8686.0000,8345.5000,12574.0000,11159.0000,9632.0000,10575.5000
14227.0000,10719.5000,13678.0000,11820.5000,10271.5000,10465.0000,9278.5000,8656.0000,8322.5000,12682.0000,11162.0000,9637.0000,10508.0000
14092.0000,10735.5000,13689.0000,11770.0000,10198.5000,10370.0000,9214.5000,8600.0000,8318.0000,12535.0000,11073.5000,9643.5000,10546.0000
14100.0000,10726.0000,13645.0000,11729.5000,10128.5000,10298.0000,9230.5000,8678.5000,8278.5000,12551.5000,11078.0000,9694.0000,10488.0000
14027.5000,10669.5000,13572.5000,11616.0000,10095.0000,10262.0000,9202.0000,8575.5000,8247.5000,12454.5000,11077.5000,9583.5000,10455.0000
13941.5000,10614.5000,13516.5000,11631.5000,10091.5000,10248.0000,8956.0000,8527.5000,8159.5000,12306.0000,10952.5000,9533.5000,10320.0000
13898.5000,10632.5000,13567.0000,11561.0000,10054.5000,10221.5000,9089.5000,8566.0000,8154.5000,12416.0000,10918.5000,9534.0000,10360.0000
13818.0000,10597.5000,13458.0000,11585.5000,9959.0000,10119.5000,9009.5000,8513.0000,8078.5000,12277.0000,10934.0000,9467.0000,10324.5000
13723.0000,10580.0000,13372.5000,11592.5000,10009.0000,10176.5000,9006.0000,8466.5000,8076.5000,12261.0000,10832.0000,9491.0000,10314.0000
13792.5000,10570.5000,13359.5000,11489.0000,9930.0000,10151.0000,8939.0000,8436.0000,8102.5000,12283.0000,10884.0000,9437.0000,10271.0000
13738.5000,10394.5000,13325.0000,11496.5000,9980.0000,10151.5000,8991.0000,8455.0000,8100.0000,12187.5000,10872.5000,9393.5000,10316.5000
13757.0000,10485.5000,13179.5000,11416.0000,9929.0000,10052.5000,8966.0000,8362.0000,8029.0000,12145.5000,10710.5000,9372.0000,10295.5000
13687.0000,10481.0000,13220.0000,11413.5000,9790.0000,10026.0000,8924.5000,8438.5000,8060.0000,12094.0000,10752.0000,9289.5000,10173.0000
13649.0000,10415.0000,13258.0000,11380.5000,9848.0000,9996.0000,8901.5000,8341.5000,7992.0000,12095.5000,10708.5000,9295.0000,10160.5000
13564.0000,10395.0000,13156.5000,11331.0000,9800.0000,9980.5000,8909.5000,8364.5000,8007.5000,12033.0000,10671.5000,9319.0000,10139.5000
13570.5000,10406.0000,13188.0000,11317.0000,9714.5000,10013.5000,8861.0000,8382.5000,7964.0000,12018.5000,10658.5000,9308.5000,10137.0000
13575.0000,10341.5000,13128.5000,11233.5000,9699.0000,9978.0000,8886.0000,8298.0000,7906.0000,11960.0000,10648.5000,9156.5000,10113.0000
13544.5000,10400.0000,13136.0000,11209.5000,9723.0000,9902.0000,8748.5000,8258.5000,7934.5000,11909.0000,10611.5000,9206.0000,10146.0000
13558.0000,10373.0000,13177.0000,11263.5000,9759.0000,9949.5000,8828.0000,8362.0000,7984.0000,12049.0000,10664.5000,9253.0000,10122.5000
13497.5000,10308.5000,13062.5000,11271.5000,9810.0000,9903.0000,8838.5000,8271.0000,7928.0000,11895.0000,10634.5000,9251.0000,10014.0000
13445.5000,10188.0000,13002.0000,11231.0000,9705.0000,9803.5000,8777.0000,8264.0000,7893.5000,11931.5000,10568.5000,9191.0000,10039.5000
13413.0000,10198.0000,12981.5000,11207.0000,9602.5000,9877.5000,8794.0000,8217.0000,7955.5000,11951.0000,10509.0000,9155.0000,10022.5000
13385.0000,10229.5000,13007.5000,11106.5000,9678.0000,9772.0000,8717.0000,8141.0000,7871.0000,11875.5000,10530.5000,9142.0000,10062.0000
13400.0000,10195.0000,12959.5000,11100.0000,9578.0000,9745.5000,8709.5000,8193.5000,7793.5000,11798.5000,10510.0000,9162.5000,9979.5000
13333.0000,10174.5000,12898.5000,11136.5000,9578.0000,9851.5000,8674.0000,8204.5000,7933.5000,11762.5000,10461.0000,9104.5000,9912.5000
13318.5000,10202.5000,12859.5000,11012.0000,9616.0000,9752.5000,8682.5000,8156.5000,7767.0000,11817.5000,10405.5000,9083.5000,9908.0000
13177.5000,10094.5000,12716.5000,11121.0000,9556.0000,9665.0000,8605.5000,8077.5000,7721.0000,11791.5000,10385.5000,9014.0000,9825.0000
13092.5000,10017.5000,12742.5000,10945.5000,9516.0000,9633.0000,8578.0000,8129.5000,7791.0000,11738.0000,10290.0000,8998.5000,9788.0000
13265.5000,9994.0000,12731.0000,10969.5000,9474.0000,9662.5000,8584.5000,8048.0000,7753.5000,11625.0000,10339.5000,9029.5000,9767.5000
13086.0000,9938.0000,12700.0000,10972.0000,9489.5000,9681.5000,8588.5000,8064.5000,7761.0000,11682.0000,10310.5000,8978.5000,9791.5000
13104.0000,9934.5000,12647.5000,10874.0000,9366.5000,9562.5000,8586.0000,8043.5000,7677.0000,11541.0000,10263.5000,8873.0000,9668.5000
12990.5000,9922.5000,12528.0000,10900.0000,9378.5000,9546.0000,8489.0000,7968.0000,7630.5000,11506.0000,10211.5000,8846.5000,9581.5000
12921.5000,9900.5000,12517.0000,10711.5000,9263.5000,9423.5000,8443.0000,7969.5000,7619.0000,11511.5000,10219.5000,8887.5000,9609.0000
12911.5000,9800.0000,12577.0000,10762.0000,9291.5000,9513.5000,8401.0000,7919.0000,7573.0000,11446.0000,10062.0000,8836.5000,9653.5000
12893.5000,9848.5000,12522.5000,10754.0000,9326.5000,9538.5000,8378.0000,7913.5000,7515.0000,11415.5000,10076.0000,8774.5000,9625.0000
12800.0000,9725.0000,12404.0000,10690.5000,9223.5000,9378.0000,8340.0000,7868.5000,7545.5000,11391.5000,10103.0000,8722.5000,9506.0000
12786.5000,9757.5000,12401.5000,10616.0000,9234.5000,9425.0000,8370.0000,7872.0000,7562.0000,11391.5000,10077.5000,8777.0000,9567.5000
12837.0000,9687.0000,12396.0000,10636.5000,9210.5000,9371.5000,8329.5000,7837.5000,7464.5000,11363.0000,10100.0000,8731.0000,9457.5000
12800.5000,9706.5000,12344.0000,10625.5000,9168.0000,9304.0000,8264.5000,7865.5000,7479.0000,11382.0000,9944.0000,8683.5000,9453.0000
12697.0000,9704.5000,12336.5000,10586.0000,9144.0000,9357.5000,8297.5000,7746.0000,7471.0000,11233.5000,9956.5000,8623.0000,9451.5000
12700.0000,9675.5000,12320.0000,10535.5000,9143.5000,9290.5000,8225.5000,7760.0000,7403.5000,11230.5000,9920.5000,8668.0000,9417.5000
12629.5000,9570.5000,12127.0000,10487.5000,9076.5000,9273.0000,8164.5000,7678.5000,7381.0000,11167.0000,9848.5000,8592.5000,9355.0000
12475.5000,9500.5000,12106.5000,10393.5000,8992.0000,9239.5000,8137.0000,7642.5000,7280.0000,11042.5000,9817.5000,8522.0000,9274.5000
12441.0000,9454.5000,12070.5000,10342.0000,8906.0000,9157.5000,8120.5000,7552.5000,7318.0000,10993.0000,9718.0000,8434.0000,9275.0000
12385.0000,9521.0000,12058.5000,10309.5000,8921.5000,9076.5000,8109.5000,7570.0000,7298.5000,11018.0000,9705.0000,8473.5000,9273.5000
12278.0000,9363.5000,11918.0000,10188.5000,8874.5000,8968.5000,8001.5000,7534.0000,7244.5000,10871.5000,9670.0000,8366.0000,9152.5000
12267.0000,9373.5000,11936.5000,10234.0000,8859.5000,9020.0000,8010.0000,7500.5000,7167.5000,10873.5000,9688.5000,8396.5000,9236.5000
12301.5000,9280.5000,11776.0000,10247.5000,8819.0000,8988.0000,7968.0000,7463.5000,7177.5000,10878.0000,9582.5000,8349.5000,9086.0000
12225.0000,9343.5000,11845.0000,10228.0000,8793.5000,8993.0000,7970.5000,7546.5000,7193.0000,10843.0000,9608.0000,8347.5000,9148.0000
12340.0000,9287.0000,11876.0000,10187.5000,8783.0000,8988.5000,7984.0000,7563.0000,7172.5000,10840.0000,9638.0000,8292.5000,9114.0000
12212.0000,9283.0000,11815.0000,10143.5000,8858.0000,8954.5000,7994.0000,7452.0000,7227.0000,10889.0000,9560.5000,8306.0000,9152.5000
12215.5000,9239.0000,11722.0000,10091.5000,8774.0000,8939.5000,7904.0000,7456.0000,7131.0000,10835.5000,9535.0000,8297.5000,9048.0000
12156.5000,9208.0000,11681.0000,10062.0000,8731.5000,8903.0000,7859.0000,7471.5000,7122.0000,10710.0000,9496.5000,8229.0000,8988.0000
12176.0000,9165.0000,11640.0000,10027.5000,8761.0000,8950.5000,7843.0000,7363.0000,7127.0000,10713.5000,9469.5000,8262.0000,8987.0000
12059.5000,9176.5000,11641.0000,10094.0000,8646.5000,8852.0000,7861.0000,7396.0000,7080.0000,10617.5000,9462.5000,8221.5000,8987.5000
12035.5000,9085.5000,11730.0000,10006.0000,8604.5000,8808.5000,7836.5000,7398.5000,7061.5000,10558.5000,9383.5000,8165.0000,8901.5000
12011.0000,9090.0000,11533.5000,10023.5000,8660.5000,8788.0000,7803.0000,7344.5000,6994.5000,10634.0000,9334.0000,8227.5000,8896.5000
11880.5000,9076.5000,11569.0000,9873.5000,8543.5000,8746.0000,7780.0000,7322.0000,6978.0000,10539.0000,9396.5000,8087.5000,8861.0000
11920.5000,9083.0000,11513.5000,9940.5000,8596.0000,8763.5000,7728.5000,7318.5000,6990.0000,10513.0000,9360.0000,8134.5000,8878.5000
11828.0000,9094.0000,11481.5000,9929.5000,8568.5000,8648.5000,7717.5000,7250.0000,6888.5000,10476.0000,9330.5000,8092.0000,8819.5000
11900.5000,8929.0000,11450.0000,9847.0000,8533.5000,8652.0000,7674.0000,7209.0000,6891.5000,10416.5000,9297.0000,8044.5000,8709.5000
11842.5000,9048.0000,11330.5000,9780.5000,8451.5000,8590.5000,7746.5000,7168.0000,6890.5000,10467.5000,9219.5000,8032.5000,8738.5000
11744.0000,8863.5000,11277.0000,9643.5000,8458.5000,8613.5000,7593.0000,7200.0000,6844.0000,10313.0000,9093.0000,7989.0000,8670.5000
11684.5000,8913.5000,11304.5000,9654.5000,8355.5000,8521.5000,7559.5000,7106.5000,6841.5000,10240.0000,9103.0000,7929.5000,8676.0000
11563.5000,8829.0000,11117.0000,9582.5000,8327.5000,8525.0000,7564.5000,7118.0000,6821.0000,10241.0000,9052.0000,7895.0000,8581.0000
11517.5000,8715.0000,11114.5000,9541.5000,8293.0000,8424.5000,7490.5000,7045.0000,6707.5000,10202.0000,9040.0000,7749.5000,8577.0000
11532.0000,8750.5000,11061.0000,9568.0000,8197.5000,8419.0000,7519.0000,7035.5000,6731.5000,10137.0000,8922.0000,7763.5000,8487.5000
11461.5000,8693.0000,11044.5000,9495.0000,8245.0000,8386.0000,7433.0000,7017.5000,6707.0000,10135.5000,8902.5000,7813.0000,8520.5000
11273.5000,8657.5000,10966.5000,9436.0000,8184.0000,8322.5000,7372.5000,6972.0000,6713.5000,9988.5000,8898.0000,7701.0000,8419.5000
11275.0000,8529.5000,10851.0000,9329.0000,8075.0000,8215.5000,7290.0000,6857.0000,6627.0000,9913.0000,8810.0000,7648.5000,8356.5000
11232.5000,8555.5000,10809.5000,9276.0000,8078.5000,8237.0000,7302.5000,6907.5000,6599.5000,9868.0000,8741.5000,7589.5000,8283.0000
11142.5000,8566.5000,10818.0000,9330.5000,8037.0000,8199.5000,7278.5000,6878.5000,6583.0000,9822.0000,8690.5000,7579.0000,8337.5000
11246.5000,8521.0000,10721.0000,9299.5000,8036.5000,8164.0000,7313.5000,6829.0000,6560.5000,9842.5000,8766.0000,7656.5000,8316.5000
11084.5000,8477.5000,10798.0000,9229.5000,7928.5000,8231.5000,7184.5000,6731.5000,6469.5000,9733.0000,8659.0000,7563.5000,8153.5000
11125.5000,8442.5000,10728.5000,9195.5000,8019.5000,8170.5000,7241.5000,6755.0000,6585.0000,9768.5000,8647.5000,7582.0000,8221.0000
10958.0000,8427.0000,10682.5000,9212.0000,7909.5000,8123.0000,7198.0000,6749.5000,6542.5000,9748.5000,8545.5000,7500.0000,8260.5000
11016.0000,8390.5000,10586.5000,9080.0000,7912.5000,7998.5000,7187.5000,6712.0000,6448.0000,9626.5000,8572.5000,7443.0000,8180.0000
10977.0000,8337.0000,10548.5000,9115.5000,7871.0000,8001.5000,7091.0000,6707.5000,6340.5000,9663.5000,8534.0000,7387.0000,8137.5000
10912.5000,8379.5000,10527.5000,9064.5000,7798.0000,7992.5000,7111.5000,6648.5000,6426.0000,9622.5000,8482.0000,7442.0000,8103.5000
10868.5000,8253.5000,10515.0000,8974.5000,7841.0000,7920.5000,7095.5000,6669.0000,6324.5000,9579.5000,8438.5000,7307.0000,8047.5000
10738.0000,8220.5000,10418.5000,8891.0000,7666.5000,7878.0000,6935.5000,6623.0000,6364.0000,9412.0000,8415.0000,7289.0000,8001.0000
10799.0000,8234.0000,10476.5000,9073.5000,7719.5000,7857.5000,7060.5000,6618.0000,6360.0000,9504.5000,8416.5000,7333.5000,7985.5000
10769.0000,8183.0000,10428.0000,8918.0000,7663.0000,7849.0000,7017.5000,6606.0000,6258.0000,9479.5000,8363.5000,7342.5000,7987.0000
10659.5000,8106.0000,10252.5000,8890.5000,7680.5000,7803.5000,6951.0000,6543.0000,6209.0000,9340.5000,8291.0000,7228.5000,7910.0000
10736.0000,8121.5000,10283.0000,8852.0000,7655.0000,7833.0000,6953.0000,6582.5000,6286.0000,9363.5000,8338.0000,7287.5000,7938.0000
10568.0000,8149.0000,10283.0000,8820.5000,7605.5000,7829.5000,6958.5000,6516.0000,6277.0000,9387.0000,8323.5000,7178.0000,7937.0000
10603.0000,8109.5000,10252.0000,8884.5000,7622.5000,7857.0000,6910.5000,6526.0000,6243.0000,9326.0000,8268.5000,7257.5000,7893.0000
10610.0000,8060.5000,10231.0000,8728.0000,7577.0000,7802.5000,6971.5000,6456.0000,6177.5000,9331.5000,8319.0000,7177.0000,7879.0000
10547.5000,8107.5000,10185.0000,8839.5000,7595.5000,7765.0000,6875.5000,6507.5000,6202.0000,9363.0000,8324.5000,7131.0000,7810.5000
10476.0000,8063.0000,10189.5000,8727.5000,7552.5000,7717.5000,6939.0000,6510.0000,6177.5000,9311.0000,8201.5000,7173.5000,7812.5000
10425.0000,8037.5000,10140.5000,8680.0000,7461.0000,7692.0000,6828.0000,6448.0000,6071.5000,9223.0000,8153.5000,7111.5000,7797.0000
10429.5000,7954.0000,10126.5000,8666.5000,7462.0000,7669.0000,6764.5000,6412.0000,6091.0000,9172.5000,8149.0000,7003.5000,7759.0000
10395.0000,7925.5000,10054.5000,8700.0000,7486.0000,7615.5000,6728.5000,6363.5000,6094.0000,9178.0000,8093.0000,7097.5000,7690.5000
10339.5000,7981.5000,10118.5000,8663.5000,7493.5000,7678.0000,6797.5000,6403.5000,6104.0000,9174.0000,8134.5000,7084.0000,7759.0000
10394.5000,7944.0000,10053.0000,8628.0000,7495.0000,7660.5000,6824.5000,6363.0000,6155.5000,9122.5000,8097.0000,7065.0000,7731.5000
10364.5000,7884.5000,10017.0000,8586.0000,7426.5000,7560.5000,6803.5000,6325.5000,6032.0000,9116.5000,8080.5000,7012.5000,7647.5000
10302.5000,7907.5000,9967.5000,8543.5000,7439.5000,7606.0000,6729.0000,6306.0000,6088.0000,9123.5000,8117.0000,7063.5000,7709.5000
10258.0000,7831.0000,9984.5000,8558.5000,7357.5000,7515.5000,6752.0000,6317.0000,6055.5000,9021.5000,7959.0000,6968.5000,7567.0000
10311.5000,7814.0000,9906.5000,8489.0000,7355.0000,7562.5000,6740.5000,6348.5000,6036.0000,9014.5000,7972.5000,6925.5000,7607.0000
10205.0000,7760.0000,9975.5000,8480.0000,7318.5000,7458.5000,6668.5000,6274.5000,5960.0000,8991.5000,8002.0000,6943.5000,7510.0000
10196.0000,7815.0000,9864.5000,8467.5000,7305.5000,7515.0000,6630.5000,6224.5000,5982.0000,8915.5000,7900.0000,6898.0000,7580.0000
10197.5000,7804.5000,9836.0000,8412.5000,7339.5000,7477.5000,6644.0000,6221.0000,5993.0000,8960.0000,7943.5000,6894.5000,7542.5000
10149.0000,7677.0000,9746.0000,8409.0000,7336.5000,7447.0000,6649.0000,6214.0000,5956.5000,8878.0000,7884.0000,6955.0000,7464.0000
10087.0000,7750.5000,9728.5000,8382.5000,7192.0000,7392.0000,6611.0000,6179.5000,5897.5000,8845.5000,7963.0000,6814.5000,7408.0000
10012.0000,7727.0000,9726.5000,8348.5000,7201.0000,7430.0000,6595.5000,6153.5000,5903.0000,8825.0000,7821.5000,6793.5000,7471.5000
9990.0000,7656.5000,9705.5000,8293.0000,7163.0000,7415.5000,6528.5000,6104.5000,5927.5000,8753.5000,7706.0000,6775.5000,7362.0000
9979.5000,7599.0000,9590.5000,8220.0000,7175.5000,7368.5000,6496.5000,6092.0000,5869.0000,8757.5000,7717.5000,6721.5000,7405.0000
9905.5000,7486.5000,9583.5000,8246.5000,7118.5000,7327.0000,6496.5000,6063.5000,5843.0000,8680.0000,7754.0000,6763.5000,7340.5000
9856.5000,7542.0000,9511.0000,8111.0000,7102.5000,7201.5000,6495.0000,6016.5000,5825.0000,8654.5000,7673.5000,6697.5000,7285.5000
9760.0000,7484.5000,9504.0000,8122.0000,7119.0000,7206.0000,6331.0000,6035.5000,5722.5000,8646.0000,7635.0000,6566.0000,7262.5000
9799.0000,7489.0000,9424.5000,8103.0000,6987.5000,7191.0000,6362.0000,5970.0000,5688.0000,8550.5000,7605.0000,6612.5000,7185.5000
9779.0000,7420.5000,9432.0000,8062.5000,6978.5000,7149.5000,6370.5000,5959.5000,5685.5000,8451.0000,7603.5000,6620.5000,7164.0000
