SP_21.csv,SP_22.csv,SP_23.csv,SP_24.csv,SP_25.csv,SP_26.csv,SP_27.csv,SP_28.csv,SP_29.csv,SP_30.csv,SP_31.csv,SP_32.csv,SP_33.csv,SP_34.csv,SP_35.csv,SP_36.csv,SP_37.csv,SP_38.csv,SP_39.csv
4186.0000,3816.5000,3739.5000,3668.5000,3467.0000,3402.5000,2791.5000,2479.0000,2398.0000,2787.0000,2661.0000,2096.0000,1916.0000,1871.5000,1996.5000,1821.0000,2936.0000,2788.5000,2840.5000
4183.5000,3808.0000,3648.0000,3617.0000,3460.0000,3407.5000,2821.0000,2512.0000,2408.5000,2811.5000,2628.0000,2110.5000,1909.5000,1886.5000,2040.0000,1866.5000,2995.0000,2897.0000,2793.5000
4143.5000,3814.5000,3670.5000,3639.5000,3441.5000,3382.5000,2773.5000,2500.0000,2398.5000,2786.0000,2648.0000,2052.0000,1960.0000,1880.5000,2007.5000,1817.0000,2933.5000,2812.0000,2839.0000
4140.0000,3852.0000,3630.5000,3627.5000,3446.0000,3388.0000,2758.5000,2514.5000,2375.0000,2821.5000,2598.5000,2080.0000,1898.0000,1849.0000,1999.5000,1837.5000,2951.5000,2829.5000,2776.0000
4152.5000,3769.0000,3642.0000,3586.5000,3390.5000,3356.0000,2758.5000,2471.0000,2371.5000,2758.0000,2640.0000,2037.5000,1897.0000,1827.0000,2022.5000,1835.0000,2865.5000,2776.5000,2777.5000
4156.5000,3818.0000,3611.5000,3592.5000,3439.5000,3403.5000,2812.0000,2513.5000,2402.5000,2801.5000,2595.5000,2071.0000,1941.5000,1898.5000,2045.0000,1865.5000,2912.5000,2874.0000,2810.0000
4177.5000,3812.5000,3650.5000,3641.0000,3462.0000,3396.5000,2774.0000,2463.0000,2401.5000,2798.0000,2643.0000,2054.0000,1891.5000,1854.0000,1962.5000,1827.0000,2921.5000,2768.0000,2832.5000
4125.5000,3766.5000,3605.5000,3552.0000,3402.0000,3379.5000,2764.5000,2497.0000,2384.5000,2727.5000,2591.5000,2043.0000,1854.0000,1832.0000,2000.5000,1826.5000,2882.5000,2795.0000,2736.0000
4063.5000,3753.5000,3597.5000,3561.5000,3364.5000,3337.0000,2750.0000,2490.0000,2373.0000,2780.0000,2584.0000,2037.5000,1876.5000,1840.5000,1978.0000,1850.5000,2864.5000,2775.5000,2744.5000
4108.5000,3792.5000,3630.0000,3542.5000,3433.5000,3371.0000,2739.5000,2476.0000,2371.5000,2775.5000,2596.5000,2101.5000,1883.5000,1894.0000,2019.5000,1796.5000,2866.5000,2856.5000,2808.5000
4157.5000,3813.5000,3626.5000,3535.0000,3391.5000,3362.0000,2809.5000,2474.0000,2415.0000,2772.5000,2593.5000,2096.0000,1879.5000,1850.0000,2016.5000,1841.0000,2905.0000,2811.5000,2749.5000
4191.5000,3785.0000,3628.0000,3561.5000,3396.5000,3316.0000,2767.5000,2447.0000,2376.5000,2774.5000,2602.5000,2051.5000,1853.5000,1903.0000,1967.0000,1788.0000,2888.5000,2779.5000,2764.0000
4061.0000,3761.5000,3576.5000,3556.0000,3391.5000,3319.5000,2751.0000,2455.0000,2372.5000,2712.0000,2545.5000,2043.5000,1851.5000,1830.0000,1953.0000,1792.5000,2837.5000,2835.5000,2773.0000
4088.0000,3722.0000,3608.5000,3503.0000,3364.5000,3349.0000,2724.5000,2445.5000,2318.5000,2757.0000,2583.5000,2073.0000,1839.5000,1830.5000,1964.5000,1802.5000,2863.0000,2763.0000,2757.5000
4068.5000,3762.5000,3584.5000,3533.0000,3339.5000,3332.5000,2744.5000,2476.0000,2314.0000,2699.0000,2590.0000,2047.5000,1868.0000,1846.0000,1970.0000,1804.5000,2858.5000,2776.0000,2730.5000
4047.0000,3731.5000,3512.5000,3547.0000,3341.5000,3284.0000,2695.0000,2379.0000,2354.5000,2733.5000,2564.0000,2028.5000,1886.0000,1871.5000,1983.0000,1830.0000,2901.0000,2755.5000,2786.0000
4067.0000,3740.0000,3530.0000,3534.5000,3353.5000,3347.0000,2737.5000,2441.5000,2360.5000,2711.0000,2554.0000,2035.5000,1863.0000,1821.5000,1955.5000,1761.5000,2891.0000,2755.0000,2743.0000
4093.5000,3762.5000,3539.0000,3494.0000,3303.5000,3286.5000,2703.5000,2431.5000,2348.5000,2730.0000,2544.5000,2031.0000,1817.0000,1806.0000,1968.5000,1792.5000,2810.5000,2746.0000,2723.5000
4064.0000,3749.5000,3572.5000,3488.0000,3342.0000,3259.5000,2726.0000,2407.0000,2352.5000,2706.0000,2588.5000,2027.5000,1852.5000,1821.0000,1979.5000,1794.5000,2837.5000,2774.5000,2706.0000
4043.0000,3725.0000,3548.0000,3515.0000,3377.0000,3264.0000,2711.5000,2431.5000,2337.5000,2728.5000,2555.0000,2013.5000,1834.5000,1843.5000,1950.5000,1816.0000,2818.5000,2762.5000,2758.5000
4063.5000,3718.5000,3585.5000,3543.5000,3313.0000,3315.5000,2722.5000,2454.5000,2307.5000,2707.5000,2546.5000,2001.5000,1816.0000,1817.5000,1966.0000,1756.5000,2848.0000,2754.0000,2724.0000
4032.5000,3735.0000,3575.5000,3574.5000,3363.0000,3275.0000,2692.5000,2472.5000,2310.5000,2697.5000,2586.0000,2029.0000,1848.5000,1813.5000,1934.0000,1789.5000,2835.5000,2772.0000,2754.5000
4031.0000,3732.5000,3543.0000,3542.0000,3360.0000,3332.0000,2714.5000,2423.0000,2347.0000,2691.5000,2566.0000,2031.5000,1837.0000,1826.5000,2001.0000,1785.0000,2877.0000,2769.5000,2743.0000
4079.5000,3720.0000,3574.5000,3571.5000,3346.5000,3348.5000,2677.5000,2415.5000,2365.5000,2697.0000,2570.5000,1992.0000,1853.0000,1844.5000,1955.0000,1793.5000,2857.0000,2756.0000,2748.5000
4020.5000,3681.0000,3531.5000,3508.0000,3341.5000,3317.0000,2691.0000,2402.5000,2298.5000,2687.0000,2527.0000,2012.0000,1866.5000,1846.0000,1927.0000,1788.0000,2855.5000,2728.5000,2747.5000
4071.5000,3708.0000,3451.0000,3490.5000,3321.5000,3264.5000,2675.5000,2368.5000,2320.5000,2674.5000,2516.5000,1987.0000,1851.5000,1790.5000,1936.5000,1797.0000,2823.0000,2708.0000,2703.5000
4020.0000,3706.5000,3555.0000,3499.5000,3308.5000,3282.5000,2708.0000,2396.0000,2316.0000,2690.5000,2559.5000,2000.0000,1834.5000,1802.0000,1934.5000,1746.5000,2841.5000,2719.0000,2732.5000
4013.0000,3666.5000,3492.5000,3512.5000,3338.5000,3308.5000,2702.5000,2470.0000,2331.0000,2698.5000,2530.5000,2017.5000,1832.5000,1802.5000,1897.5000,1783.5000,2814.0000,2695.0000,2696.5000
4015.0000,3674.0000,3538.5000,3466.5000,3306.5000,3291.0000,2684.5000,2389.0000,2292.0000,2684.0000,2500.5000,1959.5000,1792.5000,1801.5000,1926.0000,1707.5000,2777.5000,2697.0000,2650.5000
4058.5000,3749.5000,3521.0000,3487.5000,3345.0000,3253.0000,2709.0000,2402.0000,2357.0000,2729.5000,2544.0000,2020.5000,1848.0000,1815.0000,1952.5000,1754.5000,2825.0000,2712.0000,2694.0000
3985.0000,3670.0000,3576.0000,3504.5000,3339.0000,3259.0000,2714.0000,2404.0000,2315.5000,2676.0000,2525.0000,1982.5000,1820.0000,1833.0000,1922.0000,1778.0000,2793.0000,2743.0000,2703.0000
4004.0000,3698.0000,3537.5000,3446.5000,3311.5000,3265.5000,2684.0000,2372.5000,2315.5000,2672.5000,2520.0000,2019.0000,1818.5000,1799.5000,1934.0000,1762.0000,2817.0000,2700.0000,2684.5000
4007.5000,3649.0000,3510.0000,3431.5000,3270.0000,3198.5000,2651.0000,2336.0000,2303.5000,2639.0000,2474.5000,1937.5000,1798.0000,1775.0000,1914.5000,1693.0000,2788.5000,2688.5000,2652.0000
3968.0000,3690.0000,3486.0000,3509.0000,3271.5000,3235.5000,2681.5000,2334.0000,2287.0000,2683.0000,2520.5000,1982.0000,1831.0000,1785.0000,1929.0000,1736.5000,2784.5000,2656.0000,2645.5000
4028.0000,3730.0000,3522.0000,3443.5000,3290.0000,3228.5000,2672.5000,2377.0000,2325.5000,2662.5000,2476.5000,2005.5000,1843.5000,1860.5000,1969.0000,1717.5000,2762.0000,2735.0000,2690.0000
3946.5000,3687.0000,3503.5000,3440.5000,3246.0000,3234.0000,2634.5000,2363.5000,2261.5000,2639.5000,2464.5000,1986.5000,1816.0000,1764.0000,1905.0000,1774.0000,2773.5000,2647.5000,2661.0000
3982.5000,3651.5000,3476.5000,3436.0000,3290.0000,3211.5000,2666.0000,2381.5000,2273.0000,2639.5000,2508.0000,1959.5000,1819.5000,1796.5000,1888.5000,1703.5000,2735.5000,2658.5000,2628.0000
3984.0000,3655.5000,3513.5000,3444.5000,3263.0000,3248.5000,2694.5000,2367.0000,2300.5000,2698.0000,2513.0000,2012.0000,1791.5000,1786.5000,1937.0000,1787.5000,2723.0000,2713.5000,2650.0000
4060.5000,3694.5000,3550.5000,3445.5000,3331.0000,3295.0000,2666.0000,2410.0000,2326.0000,2724.0000,2531.0000,1998.0000,1819.5000,1836.0000,1938.0000,1774.5000,2811.0000,2709.5000,2707.0000
4019.5000,3667.5000,3498.5000,3466.0000,3265.0000,3202.5000,2643.5000,2343.0000,2266.0000,2686.0000,2483.0000,1925.5000,1795.0000,1750.0000,1916.0000,1708.5000,2793.0000,2659.5000,2633.0000
4014.5000,3647.5000,3511.0000,3433.0000,3303.0000,3213.5000,2653.0000,2364.5000,2307.5000,2641.5000,2498.0000,2038.5000,1808.0000,1739.0000,1908.5000,1742.0000,2760.0000,2665.0000,2614.5000
3968.0000,3663.0000,3567.0000,3475.5000,3343.5000,3284.5000,2676.0000,2410.5000,2312.0000,2694.5000,2503.5000,1997.5000,1810.0000,1843.0000,1957.0000,1786.5000,2788.5000,2705.5000,2669.5000
3999.5000,3693.5000,3499.0000,3480.5000,3276.0000,3227.5000,2650.5000,2365.5000,2293.0000,2675.0000,2526.5000,1991.0000,1814.0000,1800.0000,1931.0000,1739.0000,2756.0000,2691.5000,2649.5000
4039.0000,3661.5000,3492.0000,3503.5000,3322.5000,3235.5000,2670.0000,2377.5000,2303.5000,2654.0000,2532.0000,1961.5000,1840.5000,1784.5000,1933.5000,1767.5000,2808.5000,2701.5000,2693.5000
4040.0000,3681.0000,3548.5000,3464.5000,3316.0000,3224.0000,2707.5000,2380.0000,2302.5000,2732.0000,2545.0000,2004.0000,1843.0000,1814.0000,1921.5000,1750.5000,2818.0000,2723.0000,2730.5000
3988.0000,3665.0000,3485.0000,3486.5000,3322.0000,3254.5000,2671.5000,2386.0000,2310.0000,2663.5000,2524.5000,1912.5000,1807.0000,1773.5000,1940.0000,1732.5000,2822.5000,2685.5000,2680.5000
3989.5000,3665.5000,3509.0000,3482.0000,3269.0000,3209.0000,2661.0000,2375.5000,2273.0000,2676.5000,2489.0000,1971.5000,1782.0000,1751.5000,1895.0000,1709.0000,2764.5000,2660.0000,2638.0000
3983.5000,3654.0000,3489.0000,3435.0000,3275.0000,3236.5000,2698.5000,2351.0000,2274.5000,2648.0000,2477.5000,1988.0000,1806.0000,1785.0000,1913.0000,1799.5000,2752.0000,2707.0000,2654.0000
3967.0000,3688.5000,3567.5000,3459.5000,3283.0000,3261.5000,2673.0000,2401.5000,2351.0000,2689.0000,2532.0000,1971.0000,1812.0000,1823.0000,1936.5000,1780.0000,2833.5000,2694.5000,2691.5000
3978.5000,3637.5000,3501.5000,3423.5000,3243.5000,3228.0000,2593.0000,2315.0000,2268.5000,2669.0000,2514.0000,1935.0000,1766.5000,1800.0000,1907.0000,1737.0000,2775.5000,2647.0000,2625.5000
3992.5000,3632.5000,3464.5000,3445.0000,3301.5000,3176.5000,2657.5000,2377.5000,2275.5000,2670.5000,2465.0000,1996.5000,1815.5000,1783.0000,1880.5000,1718.0000,2748.0000,2634.5000,2644.0000
3984.5000,3651.5000,3485.0000,3452.0000,3300.0000,3225.0000,2681.0000,2389.5000,2312.5000,2703.0000,2525.0000,1989.0000,1823.5000,1817.5000,1964.0000,1759.0000,2801.0000,2717.5000,2657.0000
3923.5000,3654.5000,3475.5000,3457.0000,3271.5000,3233.5000,2656.5000,2322.0000,2264.0000,2657.5000,2491.0000,1983.0000,1801.5000,1772.5000,1888.0000,1731.5000,2759.5000,2640.5000,2673.0000
3903.0000,3599.5000,3404.0000,3420.0000,3218.0000,3217.5000,2626.5000,2303.5000,2268.5000,2650.0000,2455.0000,1944.0000,1746.5000,1767.5000,1876.5000,1698.5000,2711.5000,2617.0000,2590.0000
3970.5000,3626.5000,3460.5000,3425.0000,3259.5000,3201.5000,2654.5000,2362.0000,2249.0000,2646.0000,2459.5000,1960.0000,1804.5000,1759.5000,1872.5000,1707.5000,2732.0000,2670.5000,2636.0000
3942.5000,3565.5000,3456.5000,3433.0000,3285.5000,3217.0000,2633.5000,2333.5000,2276.0000,2669.0000,2501.5000,1940.0000,1830.0000,1791.0000,1937.0000,1726.0000,2767.5000,2641.0000,2638.0000
3917.5000,3608.0000,3466.5000,3339.0000,3212.5000,3161.0000,2643.0000,2322.5000,2264.5000,2623.0000,2469.0000,1964.0000,1774.5000,1776.5000,1876.5000,1705.0000,2741.0000,2633.0000,2627.5000
3862.5000,3610.0000,3426.5000,3359.5000,3225.0000,3144.0000,2576.5000,2296.0000,2246.0000,2597.5000,2451.0000,1927.5000,1760.5000,1730.5000,1853.5000,1738.0000,2731.0000,2620.0000,2594.0000
3930.0000,3598.5000,3415.0000,3384.5000,3229.0000,3153.5000,2658.0000,2312.5000,2264.5000,2651.0000,2484.5000,1929.0000,1804.5000,1826.5000,1887.5000,1722.5000,2698.5000,2646.5000,2624.0000
3894.0000,3606.5000,3464.0000,3324.5000,3173.0000,3131.0000,2602.0000,2311.0000,2228.0000,2583.5000,2438.5000,1976.0000,1770.5000,1780.0000,1904.5000,1682.5000,2755.0000,2596.0000,2582.5000
3875.0000,3515.5000,3379.0000,3330.0000,3210.0000,3081.0000,2608.0000,2282.5000,2187.0000,2607.0000,2446.5000,1916.0000,1770.0000,1720.5000,1861.0000,1676.5000,2702.5000,2562.0000,2583.5000
3904.0000,3572.0000,3340.5000,3330.5000,3176.0000,3086.5000,2609.5000,2290.5000,2236.5000,2633.5000,2423.0000,1937.5000,1767.0000,1682.0000,1870.0000,1698.5000,2683.5000,2619.0000,2577.0000
3861.5000,3523.0000,3359.0000,3377.5000,3135.0000,3089.0000,2567.5000,2288.5000,2217.0000,2583.0000,2424.0000,1918.5000,1777.0000,1734.5000,1865.0000,1636.0000,2678.5000,2568.0000,2580.5000
3822.5000,3523.5000,3374.0000,3318.0000,3125.0000,3060.0000,2536.5000,2264.0000,2177.0000,2553.0000,2396.5000,1913.0000,1720.5000,1733.0000,1832.0000,1652.0000,2671.5000,2559.0000,2559.5000
3819.0000,3526.5000,3331.5000,3307.0000,3139.0000,3126.0000,2581.0000,2259.5000,2185.0000,2549.0000,2397.0000,1926.0000,1736.0000,1673.5000,1828.5000,1693.0000,2703.0000,2578.0000,2560.0000
3812.5000,3522.5000,3349.5000,3287.5000,3119.5000,3078.0000,2544.5000,2285.5000,2209.5000,2557.5000,2391.5000,1873.5000,1753.0000,1726.0000,1859.5000,1676.0000,2673.5000,2578.5000,2546.5000
3815.0000,3470.5000,3345.0000,3311.5000,3110.0000,3048.0000,2533.0000,2230.5000,2211.5000,2585.0000,2395.0000,1918.5000,1769.0000,1725.0000,1846.0000,1661.0000,2659.5000,2554.0000,2529.5000
3768.5000,3505.0000,3336.0000,3301.0000,3123.5000,3071.0000,2534.5000,2252.5000,2200.5000,2566.5000,2404.0000,1920.5000,1759.0000,1686.0000,1796.0000,1667.0000,2640.0000,2561.0000,2537.5000
3794.0000,3438.0000,3339.0000,3295.5000,3102.0000,3077.0000,2552.5000,2253.0000,2181.5000,2526.0000,2412.0000,1884.0000,1723.0000,1683.5000,1844.5000,1684.0000,2626.0000,2583.0000,2536.5000
3767.5000,3412.5000,3298.0000,3328.0000,3068.0000,3014.0000,2551.0000,2255.0000,2145.5000,2544.0000,2366.5000,1872.5000,1717.5000,1738.5000,1799.0000,1617.5000,2585.5000,2541.5000,2431.0000
3708.0000,3439.0000,3274.0000,3244.0000,3073.0000,3019.5000,2505.0000,2239.0000,2217.0000,2528.0000,2379.0000,1860.0000,1704.0000,1670.5000,1797.5000,1639.5000,2610.5000,2523.5000,2484.5000
3703.5000,3423.5000,3220.5000,3224.0000,3073.0000,2971.5000,2509.5000,2168.0000,2165.0000,2481.5000,2354.5000,1813.5000,1685.0000,1673.5000,1795.5000,1613.5000,2598.5000,2477.0000,2450.0000
3750.5000,3399.0000,3265.0000,3245.5000,3056.5000,3053.5000,2520.5000,2251.5000,2122.0000,2519.5000,2339.5000,1828.5000,1717.0000,1619.5000,1815.0000,1612.5000,2576.5000,2512.0000,2472.5000
3682.5000,3383.0000,3262.5000,3200.0000,3044.0000,3018.0000,2464.0000,2172.5000,2150.5000,2469.0000,2297.5000,1861.5000,1664.5000,1644.5000,1782.0000,1591.0000,2550.0000,2513.5000,2443.0000
3758.0000,3430.5000,3293.0000,3236.5000,3094.5000,3029.0000,2501.0000,2221.0000,2157.5000,2532.5000,2392.5000,1905.5000,1699.5000,1692.0000,1813.0000,1639.0000,2572.0000,2507.5000,2534.0000
3695.0000,3368.0000,3205.0000,3207.0000,3002.5000,3007.5000,2503.5000,2199.5000,2104.0000,2458.0000,2350.0000,1811.5000,1671.0000,1595.0000,1767.0000,1611.0000,2584.0000,2453.0000,2457.5000
3733.5000,3361.5000,3266.0000,3209.0000,3022.0000,2994.0000,2477.5000,2218.5000,2104.5000,2464.5000,2319.5000,1875.5000,1678.0000,1651.5000,1816.5000,1604.0000,2551.5000,2504.0000,2499.0000
3709.5000,3444.5000,3264.0000,3228.5000,3043.5000,3016.5000,2513.5000,2280.5000,2171.0000,2519.0000,2345.0000,1902.5000,1735.5000,1693.5000,1836.0000,1618.5000,2610.0000,2485.0000,2484.5000
3663.0000,3413.5000,3214.0000,3156.5000,3035.5000,2986.0000,2469.0000,2121.5000,2110.0000,2482.5000,2328.0000,1794.5000,1670.5000,1639.5000,1800.5000,1633.0000,2564.0000,2453.0000,2439.5000
3645.5000,3334.0000,3208.5000,3146.0000,2973.5000,2933.5000,2464.5000,2134.5000,2074.5000,2463.5000,2268.5000,1785.5000,1664.0000,1632.0000,1764.0000,1588.0000,2558.0000,2410.0000,2376.5000
3665.0000,3358.0000,3248.0000,3217.0000,2999.0000,3006.0000,2463.0000,2187.5000,2140.5000,2487.0000,2314.0000,1849.0000,1694.0000,1655.5000,1776.5000,1634.5000,2551.0000,2432.5000,2437.5000
3646.5000,3404.5000,3166.5000,3140.5000,3055.5000,2971.0000,2447.5000,2175.0000,2116.5000,2460.5000,2297.0000,1834.5000,1633.5000,1658.0000,1774.5000,1610.0000,2543.5000,2440.0000,2437.5000
3654.5000,3328.0000,3213.0000,3172.0000,3001.0000,2915.5000,2450.0000,2165.5000,2083.5000,2489.5000,2305.0000,1829.5000,1667.5000,1638.0000,1759.0000,1615.5000,2536.0000,2452.0000,2391.0000
3631.5000,3369.0000,3227.5000,3123.0000,3021.0000,2982.5000,2490.5000,2217.5000,2101.5000,2468.5000,2312.0000,1874.5000,1655.0000,1638.5000,1780.0000,1590.5000,2538.5000,2450.5000,2423.0000
3684.5000,3320.0000,3192.0000,3118.5000,3009.5000,2983.0000,2423.5000,2171.0000,2105.5000,2455.0000,2283.0000,1822.5000,1682.5000,1669.5000,1808.5000,1591.0000,2527.0000,2485.0000,2444.5000
3606.5000,3290.5000,3136.5000,3103.0000,2952.0000,2890.5000,2457.0000,2152.0000,2074.0000,2421.0000,2327.5000,1792.5000,1647.0000,1594.0000,1748.0000,1528.5000,2507.5000,2408.0000,2381.0000
3611.0000,3313.0000,3164.0000,3158.5000,2957.5000,2922.5000,2445.0000,2126.0000,2066.5000,2434.5000,2258.5000,1832.0000,1621.5000,1602.5000,1728.5000,1573.5000,2459.5000,2437.0000,2422.5000
3619.0000,3330.5000,3175.0000,3126.0000,2966.5000,2887.0000,2425.5000,2177.0000,2091.0000,2416.5000,2266.5000,1841.0000,1664.0000,1629.5000,1780.0000,1582.5000,2536.5000,2435.5000,2408.0000
3635.0000,3329.5000,3184.5000,3118.0000,3000.5000,2983.0000,2463.5000,2198.0000,2125.5000,2448.5000,2305.5000,1819.5000,1668.5000,1687.0000,1785.0000,1606.0000,2489.0000,2436.0000,2449.0000
3625.5000,3308.5000,3178.5000,3130.5000,2944.5000,2904.5000,2417.5000,2158.0000,2065.0000,2447.0000,2282.0000,1812.0000,1626.0000,1576.5000,1743.0000,1576.5000,2565.0000,2431.5000,2404.0000
3580.5000,3296.0000,3191.0000,3084.0000,3003.5000,2932.5000,2439.0000,2133.0000,2084.5000,2403.0000,2311.5000,1784.0000,1622.0000,1608.5000,1745.5000,1601.0000,2507.5000,2437.5000,2376.0000
3605.0000,3325.5000,3155.0000,3134.0000,2975.0000,2947.0000,2410.0000,2133.0000,2082.0000,2437.5000,2282.5000,1813.5000,1644.0000,1655.5000,1747.5000,1607.5000,2511.0000,2451.0000,2405.0000
3586.5000,3296.5000,3140.5000,3133.0000,2967.5000,2926.5000,2442.5000,2191.0000,2051.5000,2423.5000,2275.5000,1807.0000,1624.0000,1618.5000,1750.0000,1576.0000,2502.0000,2399.0000,2416.0000
3562.5000,3301.5000,3186.5000,3111.0000,2968.0000,2885.5000,2461.0000,2157.5000,2066.5000,2434.0000,2252.5000,1801.5000,1612.5000,1639.5000,1745.5000,1599.0000,2492.5000,2400.0000,2403.5000
3602.0000,3326.0000,3113.5000,3059.5000,2917.5000,2905.0000,2376.0000,2151.5000,2056.5000,2403.5000,2281.0000,1818.0000,1612.0000,1622.0000,1740.5000,1597.5000,2502.0000,2424.0000,2358.5000
3602.5000,3326.5000,3179.5000,3107.5000,2946.0000,2886.5000,2431.0000,2143.0000,2090.0000,2438.0000,2245.0000,1796.0000,1673.5000,1639.5000,1751.0000,1639.5000,2523.5000,2441.5000,2419.5000
3553.5000,3311.0000,3128.5000,3027.0000,2922.5000,2886.0000,2390.0000,2100.5000,2070.5000,2371.5000,2305.0000,1798.0000,1603.5000,1571.5000,1727.0000,1546.0000,2452.5000,2358.0000,2370.5000
3554.5000,3295.5000,3103.0000,3054.0000,2973.5000,2870.0000,2445.5000,2124.5000,2055.0000,2381.0000,2237.5000,1767.5000,1606.0000,1569.5000,1708.5000,1550.0000,2489.0000,2372.0000,2345.0000
3516.0000,3227.0000,3115.5000,3053.0000,2932.0000,2868.0000,2398.0000,2074.0000,2045.0000,2376.0000,2244.0000,1769.0000,1595.5000,1569.0000,1725.0000,1565.0000,2488.5000,2354.0000,2373.5000
3516.0000,3244.5000,3130.5000,3069.0000,2913.5000,2881.5000,2395.0000,2156.5000,2013.5000,2412.0000,2237.0000,1799.0000,1619.5000,1563.5000,1771.5000,1576.0000,2444.5000,2397.0000,2362.5000
3480.0000,3219.5000,3071.0000,3023.5000,2872.5000,2834.0000,2349.0000,2070.0000,1988.5000,2340.0000,2225.0000,1766.0000,1577.5000,1583.5000,1709.0000,1516.0000,2456.0000,2367.5000,2354.5000
3548.0000,3182.5000,3081.0000,3031.0000,2878.5000,2866.0000,2352.0000,2079.5000,2029.0000,2326.0000,2221.0000,1751.0000,1592.5000,1586.5000,1679.5000,1518.5000,2447.5000,2375.5000,2310.5000
3498.0000,3248.5000,3090.0000,3080.0000,2899.5000,2852.0000,2377.0000,2102.0000,2048.5000,2368.0000,2240.5000,1788.0000,1607.0000,1574.0000,1748.5000,1560.0000,2434.5000,2375.0000,2353.0000
3540.5000,3212.5000,3079.5000,3056.5000,2886.5000,2873.5000,2376.0000,2094.5000,2028.5000,2341.5000,2208.0000,1780.0000,1578.5000,1603.5000,1675.5000,1557.0000,2457.5000,2312.5000,2334.0000
3497.0000,3240.5000,3012.0000,3041.0000,2865.5000,2813.5000,2267.0000,2066.5000,1998.5000,2307.0000,2179.0000,1698.5000,1603.0000,1556.0000,1668.0000,1538.5000,2382.0000,2318.0000,2315.0000
3482.0000,3234.5000,3082.5000,3043.0000,2939.0000,2843.5000,2399.0000,2119.0000,2019.5000,2356.5000,2216.5000,1786.0000,1616.0000,1600.0000,1689.5000,1549.0000,2454.0000,2402.0000,2336.0000
3494.5000,3196.0000,3052.5000,3023.5000,2839.5000,2796.5000,2306.5000,2085.0000,2000.5000,2335.0000,2205.0000,1762.5000,1588.0000,1553.5000,1702.5000,1532.5000,2416.0000,2359.5000,2368.5000
3444.5000,3170.5000,2994.0000,2973.5000,2844.0000,2803.5000,2354.0000,2087.0000,1975.5000,2299.5000,2130.5000,1700.5000,1547.5000,1528.0000,1642.0000,1510.5000,2367.5000,2295.5000,2287.5000
3460.5000,3161.0000,2993.0000,2936.0000,2830.5000,2760.0000,2321.5000,2023.5000,1980.5000,2320.0000,2196.0000,1693.0000,1547.0000,1493.0000,1655.5000,1514.0000,2378.0000,2346.0000,2289.0000
3403.0000,3159.0000,3051.5000,2976.0000,2851.0000,2794.0000,2345.5000,2044.0000,1984.5000,2345.0000,2164.5000,1743.0000,1553.5000,1532.5000,1670.0000,1496.5000,2436.0000,2331.5000,2326.0000
3396.5000,3169.5000,3053.0000,2993.0000,2844.5000,2777.5000,2314.5000,2113.5000,2014.0000,2317.0000,2148.0000,1689.0000,1568.5000,1558.0000,1663.5000,1528.5000,2403.0000,2304.5000,2264.0000
3454.0000,3166.0000,3047.0000,3025.0000,2832.5000,2812.5000,2325.5000,2055.5000,1995.0000,2340.0000,2167.0000,1733.5000,1589.0000,1557.5000,1671.5000,1505.5000,2403.0000,2346.0000,2268.5000
3465.0000,3160.5000,2959.0000,2950.0000,2835.0000,2804.5000,2372.5000,2037.5000,1992.0000,2292.5000,2123.5000,1708.5000,1561.0000,1555.5000,1664.0000,1495.0000,2374.5000,2345.0000,2279.0000
3470.0000,3180.0000,3028.5000,3003.0000,2867.0000,2812.5000,2325.5000,2062.5000,2044.5000,2366.5000,2184.0000,1692.5000,1564.0000,1577.0000,1685.0000,1517.5000,2404.5000,2313.0000,2355.0000
3441.0000,3161.5000,2957.0000,2981.5000,2838.0000,2752.5000,2310.0000,2033.0000,1983.0000,2274.5000,2163.5000,1709.5000,1536.0000,1552.5000,1654.0000,1509.5000,2363.5000,2297.5000,2280.5000
3397.0000,3144.5000,2956.5000,2977.0000,2782.5000,2685.0000,2301.0000,2025.5000,1967.0000,2296.5000,2160.5000,1707.0000,1515.0000,1519.5000,1661.0000,1500.0000,2361.5000,2267.0000,2260.5000
